link_id,link,date,annons_id
1597,https://www.bytbil.com/vasternorrlands-lan/personbil-e-250-kombi-s212-5g-t-204hk-7761-11409639,2017-11-02,n
1598,https://www.bytbil.com/stockholms-lan/personbil-i10-comfort-1-0-mpi-66hk-5d-5ars-nybilsgaranti-6662-11410100,2017-11-02,n
1599,https://www.bytbil.com/vastra-gotalands-lan/personbil-i30-1-6-crdi-5dr-110hk-7713-11410115,2017-11-02,n
1600,https://www.bytbil.com/vastra-gotalands-lan/personbil-astra-1-6-115-hk-dragkrok-5894-11410099,2017-11-02,n
1601,https://www.bytbil.com/jonkopings-lan/personbil-golf-1-6-i-trend-3496-11409691,2017-11-02,n
1602,https://www.bytbil.com/vastra-gotalands-lan/personbil-x1-xdrive-2-0d-184-hk-aut-2969-11410079,2017-11-02,n
1603,https://www.bytbil.com/orebro-lan/personbil-clk-200-kompressor-automat-4674-11410010,2017-11-02,n
1604,https://www.bytbil.com/vastra-gotalands-lan/personbil-c8-2-0-family-edition-7-sitsig-8900-mil-4814-11409879,2017-11-02,n
1605,https://www.bytbil.com/stockholms-lan/personbil-e-200-cdi-sport-navi-20-alu-6252-11410045,2017-11-02,n
1606,https://www.bytbil.com/ostergotlands-lan/personbil-118-d-sport-line-5890-mil-auto-s-v-hjul-6484-11409941,2017-11-02,n
1607,https://www.bytbil.com/skane-lan/personbil-xe-20d-180hk-aut-comfort-edition-8188-11409972,2017-11-02,n
1608,https://www.bytbil.com/vastra-gotalands-lan/personbil-leaf-30kwh-acenta-navi-nyservad-2472-11410020,2017-11-02,n
1609,https://www.bytbil.com/vastra-gotalands-lan/personbil-auris-1-8-elhybrid-active-2172-11409901,2017-11-02,n
1610,https://www.bytbil.com/vastra-gotalands-lan/personbil-vectra-2-0-turbo-6-vxl-11-000-mil-5894-11410050,2017-11-02,n
1611,https://www.bytbil.com/hallands-lan/personbil-corolla-verso-1-8-7-sits-129hk-6525-11410003,2017-11-02,n
1612,https://www.bytbil.com/stockholms-lan/personbil-rx-300-svensk-skinn-19-tum-8030-11409989,2017-11-02,n
1613,https://www.bytbil.com/skane-lan/personbil-5008-active-puretech-130hk-automat-1635-11409649,2017-11-02,n
1614,https://www.bytbil.com/stockholms-lan/personbil-santa-fe-premium7-2-2-crdi-automat-4wd-6662-11410051,2017-11-02,n
1615,https://www.bytbil.com/stockholms-lan/personbil-corolla-1-4-5dr-12000mil-7499-11409883,2017-11-02,n
1616,https://www.bytbil.com/stockholms-lan/personbil-520-d-xdrive-touring-sport-ine-nav-drag-1880-11409990,2017-11-02,n
1617,https://www.bytbil.com/uppsala-lan/personbil-307-1-6-kombi-8136-11409994,2017-11-02,n
1618,https://www.bytbil.com/stockholms-lan/personbil-i20-move-1-0-turbo-5ars-nybilsgaranti-6662-11410019,2017-11-02,n
1619,https://www.bytbil.com/vasternorrlands-lan/personbil-v50-m-2-4i-mkt-frasch-automat-6605-11409895,2017-11-02,n
1620,https://www.bytbil.com/gavleborgs-lan/personbil-307-fin-och-lagmil-ny-beskiktad-8000-11409975,2017-11-02,n
1621,https://www.bytbil.com/stockholms-lan/personbil-passat-2-0-fsi-sedan-ny-besiktad-utan-anma-8101-11410031,2017-11-02,n
1622,https://www.bytbil.com/stockholms-lan/personbil-v40-2-0-t-gor-det-sjalv-7457-11410043,2017-11-02,n
1623,https://www.bytbil.com/vastra-gotalands-lan/personbil-xc60-d4-181hk-summum-vea-euro6-aut-2941-11410042,2017-11-02,n
1624,https://www.bytbil.com/skane-lan/personbil-xc60-d4-momentum-be-2653-11410041,2017-11-02,n
1625,https://www.bytbil.com/skane-lan/personbil-corolla-1-6-ac-10200mil-6505-11409981,2017-11-02,n
1626,https://www.bytbil.com/dalarnas-lan/personbil-civic-1-4-manuell-en-agare-8000-mil-6111-11409951,2017-11-02,n
1627,https://www.bytbil.com/ostergotlands-lan/personbil-320-d-xdrive-gt-model-sport-hifi-nav-drag-7767-11409921,2017-11-02,n
1628,https://www.bytbil.com/vastra-gotalands-lan/personbil-altea-2-0-fsi-150hk-5dr-automat-5241-11409922,2017-11-02,n
1629,https://www.bytbil.com/stockholms-lan/personbil-520-d-auto-endast-5700mil-klg-8101-11410004,2017-11-02,n
1630,https://www.bytbil.com/stockholms-lan/personbil-s60-d3-momentum-aut-drag-nybes-7317-11409771,2017-11-02,n
1631,https://www.bytbil.com/vastmanlands-lan/personbil-octavia-eleg-1-6-fsi-5545-11409988,2017-11-02,n
1632,https://www.bytbil.com/stockholms-lan/personbil-insignia-2-0-cdti-ecotec-4x4-navi-lader-6252-11409978,2017-11-02,n
1633,https://www.bytbil.com/stockholms-lan/personbil-i20-active-premium-1-0t-100hk-5d-6662-11410008,2017-11-02,n
1634,https://www.bytbil.com/varmlands-lan/personbil-s40-2-0t-business-nybes-7912-11409999,2017-11-02,n
1635,https://www.bytbil.com/vasternorrlands-lan/personbil-santa-fe-2-7-nor-2342-11409974,2017-11-02,n
1636,https://www.bytbil.com/stockholms-lan/personbil-i40-kombi-comfortplus-1-7-crdi-141hk-automat-d7-6662-11409997,2017-11-02,n
1637,https://www.bytbil.com/vastmanlands-lan/personbil-octavia-glxi-1-6-besiktad-8013-11409904,2017-11-02,n
1638,https://www.bytbil.com/stockholms-lan/personbil-yaris-1-33-efi-backkamera-bluetooth-8101-11409964,2017-11-02,n
1639,https://www.bytbil.com/vastra-gotalands-lan/personbil-320-d-touring-6355-11409893,2017-11-02,n
1640,https://www.bytbil.com/skane-lan/personbil-kuga-2-0-tdci-4wd-titanium-automat-163hk-5496-11409993,2017-11-02,n
1641,https://www.bytbil.com/stockholms-lan/personbil-tucson-comfortplus-1-6-turbo-d7-automat-4wd-6662-11409937,2017-11-02,n
1642,https://www.bytbil.com/skane-lan/personbil-c-180-komp-6625mil-svensksald-1715-11409688,2017-11-02,n
1643,https://www.bytbil.com/ostergotlands-lan/personbil-swift-1-2-5d-inclusive-pkt-1731-11409909,2017-11-02,n
1644,https://www.bytbil.com/gavleborgs-lan/personbil-focus-fin-och-lagmil-ny-beskiktad-8000-11409853,2017-11-02,n
1645,https://www.bytbil.com/skane-lan/personbil-a-180-amg-night-navi-1520mil-8122-11409985,2017-11-02,n
1646,https://www.bytbil.com/orebro-lan/personbil-a-180-d-amg-navi-aut-1077-11409884,2017-11-02,n
1647,https://www.bytbil.com/skane-lan/personbil-6-wagon-2-2-skyactiv-d-optimum-8189-11406766,2017-11-02,n
1648,https://www.bytbil.com/vasterbottens-lan/personbil-meriva-enjoy-1-4-turbo-ecotec-140hk-2823-11409923,2017-11-02,n
1649,https://www.bytbil.com/hallands-lan/personbil-v-250-d-avantgarde-bordpaket-demo-3831-11409882,2017-11-02,n
1650,https://www.bytbil.com/stockholms-lan/personbil-qashqai-dci-130-tekna-euro6-1889-11409938,2017-11-02,n
1651,https://www.bytbil.com/stockholms-lan/personbil-v70-2-4-d4-163hk-skinn-auto-kombi-5581-11409871,2017-11-02,n
1652,https://www.bytbil.com/stockholms-lan/personbil-225-xe-model-sport-navi-head-up-display-1880-11409885,2017-11-02,n
1653,https://www.bytbil.com/stockholms-lan/personbil-sportage-1-7-crdi-ex-drag-xenon-vinterdack-pdc-7128-11409598,2017-11-02,n
1654,https://www.bytbil.com/stockholms-lan/personbil-leon-cupra-st-tsi-280-aut-3536-11409916,2017-11-02,n
1655,https://www.bytbil.com/stockholms-lan/personbil-qashqai-dci-130-diesel-euro6-tekna-1889-11409928,2017-11-02,n
1656,https://www.bytbil.com/stockholms-lan/personbil-leon-1-6-tdi-st-4drive-navi-panorama-6252-11409899,2017-11-02,n
1657,https://www.bytbil.com/norrbottens-lan/personbil-q7-3-0tdi-quattro-245hk-s-line-7-sits-7476-11409841,2017-11-02,n
1658,https://www.bytbil.com/stockholms-lan/personbil-i20-comfort-1-2-84hk-5d-6662-11409896,2017-11-02,n
1659,https://www.bytbil.com/stockholms-lan/personbil-qashqai-dci-130-euro-6-tekna-1889-11409914,2017-11-02,n
1660,https://www.bytbil.com/vasternorrlands-lan/personbil-s60-2-4-140hk-2576-11409898,2017-11-02,n
1661,https://www.bytbil.com/varmlands-lan/personbil-v60-d4-business-momentum-aut-1407-11409864,2017-11-02,n
1662,https://www.bytbil.com/gavleborgs-lan/personbil-c5-iii-2-0-hdi-tourer-aut-3466-11409776,2017-11-02,n
1663,https://www.bytbil.com/stockholms-lan/personbil-caddy-proline-tdi-75-hk-3536-11409902,2017-11-02,n
1664,https://www.bytbil.com/vastra-gotalands-lan/personbil-aygo-plus-1-0-5-d-5577-11409905,2017-11-02,n
1665,https://www.bytbil.com/skane-lan/personbil-s70-2-5-ny-bes-5938-11409876,2017-11-02,n
1666,https://www.bytbil.com/vastra-gotalands-lan/personbil-legacy-3015-11409777,2017-11-02,n
1667,https://www.bytbil.com/stockholms-lan/personbil-v60-t3-aut-classic-edition-vinterhjul-ingar-1461-11409761,2017-11-02,n
1668,https://www.bytbil.com/ostergotlands-lan/personbil-9-5-2-3tbesiktautomatfinansgar-bra-6926-11409838,2017-11-02,n
1669,https://www.bytbil.com/skane-lan/personbil-picanto-1-2-eco-komfort-1204-11409877,2017-11-02,n
1670,https://www.bytbil.com/stockholms-lan/personbil-golf-1-9tdi-kombi-ac-nykamrem-7852-11409847,2017-11-02,n
1671,https://www.bytbil.com/blekinge-lan/personbil-megane-phas-ii-1-4-98hk-10916-mil-2016-11409865,2017-11-02,n
1672,https://www.bytbil.com/stockholms-lan/personbil-i30-kombi-comfort-1-4-turbo-6662-11409856,2017-11-02,n
1673,https://www.bytbil.com/ostergotlands-lan/personbil-swift-1-2-5d-exusive-auto-1731-11409862,2017-11-02,n
1674,https://www.bytbil.com/stockholms-lan/personbil-ka-1-2-3dr-titanium-aux-8400mil-6270-11409662,2017-11-02,n
1675,https://www.bytbil.com/varmlands-lan/personbil-outback-2-0-d-150-hk-kombi-awd-m6-1252-11409793,2017-11-02,n
1676,https://www.bytbil.com/stockholms-lan/personbil-caddy-1-6-tdi-drag-nyservad-3536-11409875,2017-11-02,n
1677,https://www.bytbil.com/stockholms-lan/personbil-ceed-1-6crdi-sw-aut-128hk-navi-1agare-6252-11409839,2017-11-02,n
1678,https://www.bytbil.com/stockholms-lan/personbil-xc60-d4-momentum-1ag-drag-d-varmare-6891-11409759,2017-11-02,n
1679,https://www.bytbil.com/stockholms-lan/personbil-a5-sportsback-2-0-tdi-clean-190hk-quattro-4411-11409840,2017-11-02,n
1680,https://www.bytbil.com/stockholms-lan/personbil-xc60-d5-215hk-awd-momentum-drag-0kr-kontant-3536-11409857,2017-11-02,n
1681,https://www.bytbil.com/vastra-gotalands-lan/personbil-passat-variant-syncro-4wd-cl-1171-11409816,2017-11-02,n
1682,https://www.bytbil.com/vastmanlands-lan/personbil-v40-t3-150-hk-business-privatleasing-1313-11409831,2017-11-02,n
1683,https://www.bytbil.com/stockholms-lan/personbil-juke-1-6-dig-t-190hk-7293-11409810,2017-11-02,n
1684,https://www.bytbil.com/varmlands-lan/personbil-santa-fe-gls-ex-2-4-16v-4x4-bes-drag-7478-11409829,2017-11-02,n
1685,https://www.bytbil.com/stockholms-lan/personbil-transit-1-8-tdci-dpf-diesel-skap-manuell-5581-11409811,2017-11-02,n
1686,https://www.bytbil.com/stockholms-lan/personbil-b-180-cdi-6-vxl-ac-isofix-lm-s-plus-v-hjul-7383-11409817,2017-11-02,n
1687,https://www.bytbil.com/stockholms-lan/personbil-a4-2-0-tdi-sports-edition-150-hk-avant-0kr-kontant-3536-11409842,2017-11-02,n
1688,https://www.bytbil.com/skane-lan/personbil-rav4-2-0-vvt-i-business-t1-2215-11409812,2017-11-02,n
1689,https://www.bytbil.com/stockholms-lan/personbil-320-d-xdrive-m-sport-hifi-drag-1880-11409806,2017-11-02,n
1690,https://www.bytbil.com/ostergotlands-lan/personbil-ignis-1-2-allgrip-exlusive-1731-11409837,2017-11-02,n
1691,https://www.bytbil.com/stockholms-lan/personbil-xc60-d4-aut-181hk-summum-be-pro-drag-plus-panorama-5811-11409809,2017-11-02,n
1692,https://www.bytbil.com/stockholms-lan/personbil-megane-phas-ii-1-6-touring-112hk-svensk-besk-5726-11409788,2017-11-02,n
1693,https://www.bytbil.com/hallands-lan/personbil-520-touring-5458-11409799,2017-11-02,n
1694,https://www.bytbil.com/vasternorrlands-lan/personbil-ceed-sw-1-6-crdi-special-edition-1262-11409827,2017-11-02,n
1695,https://www.bytbil.com/skane-lan/personbil-lancer-evo-vi-5871-11409803,2017-11-02,n
1696,https://www.bytbil.com/stockholms-lan/personbil-passat-tdi-140hk-masters-nav-3536-11409821,2017-11-02,n
1697,https://www.bytbil.com/vastra-gotalands-lan/personbil-e-250-cgi-cab-amg-svensksald-2826-11409512,2017-11-02,n
1698,https://www.bytbil.com/stockholms-lan/personbil-xc90-d5-awd-200hk-aut-7-sits-drag-6058-11409638,2017-11-02,n
1699,https://www.bytbil.com/norrbottens-lan/personbil-x5-xdrive-3-0d-m-sport-panorama-7476-11409600,2017-11-02,n
1700,https://www.bytbil.com/stockholms-lan/personbil-megane-1-5-dci-kombi-kamrem-bytt-8069-11409605,2017-11-02,n
1701,https://www.bytbil.com/ostergotlands-lan/personbil-v60-d3-r-design-polestarbla-automat-6454-11409652,2017-11-02,n
1702,https://www.bytbil.com/kronobergs-lan/personbil-vito-116-1090-11409648,2017-11-02,n
1703,https://www.bytbil.com/stockholms-lan/personbil-golf-vii-1-4tgi-110hkr-bm-ecofuel-pluspkt-masters-sc-sportscombi-2303-11409808,2017-11-02,n
1704,https://www.bytbil.com/dalarnas-lan/personbil-q5-2-0-tdi-quattro-automat-6111-11409432,2017-11-02,n
1705,https://www.bytbil.com/stockholms-lan/personbil-6-2-2-d-163hk-kombi-advance-drag-varmare-2562-11409604,2017-11-02,n
1706,https://www.bytbil.com/vastra-gotalands-lan/personbil-clio-iv-1-2-16v-4125-11409707,2017-11-02,n
1707,https://www.bytbil.com/vastra-gotalands-lan/personbil-caddy-2-0-4-motion-2257-11409778,2017-11-02,n
1708,https://www.bytbil.com/stockholms-lan/personbil-rav4-2-2-d-4d-skinn-keyless-4wd-5597-11409798,2017-11-02,n
1709,https://www.bytbil.com/vastra-gotalands-lan/personbil-v70-ii-d4-aut-momentum-drag-voc-181hk-6431-11409764,2017-11-02,n
1710,https://www.bytbil.com/stockholms-lan/personbil-passat-1-4tsi-ecofuel-masters-dragpkt-variant-kombi-2303-11409795,2017-11-02,n
1711,https://www.bytbil.com/stockholms-lan/personbil-v50-2-0-diesel-136hk-kombi-dragkrok-5581-11408628,2017-11-02,n
1712,https://www.bytbil.com/dalarnas-lan/personbil-megane-1-5-diesel-kombi-5636-11409794,2017-11-02,n
1713,https://www.bytbil.com/dalarnas-lan/personbil-i30-1-6-crdi-r-110-hk-eco-buisness-5d-manuell-3051-11409789,2017-11-02,n
1714,https://www.bytbil.com/dalarnas-lan/personbil-308-sw-1-6-vti-120hk-classic-3051-11409790,2017-11-02,n
1715,https://www.bytbil.com/dalarnas-lan/personbil-855-2-5i-144-hk-kombi-manuell-3051-11409791,2017-11-02,n
1716,https://www.bytbil.com/varmlands-lan/personbil-i40-1-7-crdi-komfort-kombi-1983-11409747,2017-11-02,n
1717,https://www.bytbil.com/dalarnas-lan/personbil-c-200-cdi-1810-11409655,2017-11-02,n
1718,https://www.bytbil.com/vastra-gotalands-lan/personbil-a4-2-0-tdi-avant-allroad-quattro-177-hk-2059-11409751,2017-11-02,n
1719,https://www.bytbil.com/stockholms-lan/personbil-passat-alltrack-177hk-dsg-4m-3536-11409628,2017-11-02,n
1720,https://www.bytbil.com/stockholms-lan/personbil-megane-1-4-16v-5dr-95hk-7777-11409722,2017-11-02,n
1721,https://www.bytbil.com/stockholms-lan/personbil-arteon-tdi-240-dsg7-5877-11409725,2017-11-02,n
1722,https://www.bytbil.com/uppsala-lan/personbil-rio-1-4-109hk-eco-comfort-2ars-garanti-6711-11409560,2017-11-02,n
1723,https://www.bytbil.com/stockholms-lan/personbil-qashqai-dig-t-115-acenta-connect-1889-11409754,2017-11-02,n
1724,https://www.bytbil.com/vastra-gotalands-lan/personbil-ceed-1-4-special-edition-forenade-bil-deal-3817-11409752,2017-11-02,n
1725,https://www.bytbil.com/vastmanlands-lan/personbil-corsa-1-2-twinport-3d-80hk-kamkedja-2271-11409711,2017-11-02,n
1726,https://www.bytbil.com/blekinge-lan/personbil-gla-200-d-4matic-vinterpaket-amg-sky-1127-11409601,2017-11-02,n
1727,https://www.bytbil.com/sodermanlands-lan/personbil-318-d-dynamic-m-sport-utrustad-2391-11409667,2017-11-02,n
1728,https://www.bytbil.com/vastra-gotalands-lan/personbil-ceed-1-4-special-edition-kampanj-3817-11409736,2017-11-02,n
1729,https://www.bytbil.com/stockholms-lan/personbil-qashqai-dig-t-115-acenta-connect-1889-11409726,2017-11-02,n
1730,https://www.bytbil.com/vastra-gotalands-lan/personbil-a6-3-0-tdi-quattro-sedan-204-hk-2059-11409715,2017-11-02,n
1731,https://www.bytbil.com/vastra-gotalands-lan/personbil-tiguan-2-0-tdi-140hk-4x4-drag-6251-11409547,2017-11-02,n
1732,https://www.bytbil.com/vastra-gotalands-lan/personbil-ceed-1-4-special-edition-hostkampanj-3817-11409710,2017-11-02,n
1733,https://www.bytbil.com/skane-lan/personbil-touran-1-4-tgi-ecofuel-masters-5633-11409733,2017-11-02,n
1734,https://www.bytbil.com/jonkopings-lan/personbil-s60-d3-summum-tidur-163hk-5239-11409730,2017-11-02,n
1735,https://www.bytbil.com/skane-lan/personbil-el-camino-ss-big-block-1374-11409515,2017-11-02,n
1736,https://www.bytbil.com/stockholms-lan/personbil-qashqai-dig-t-115-acenta-connect-automat-1889-11409694,2017-11-02,n
1737,https://www.bytbil.com/skane-lan/personbil-primera-5938-11409680,2017-11-02,n
1738,https://www.bytbil.com/vasterbottens-lan/personbil-v50-1-8-f-125hk-3107-11409595,2017-11-02,n
1739,https://www.bytbil.com/vastmanlands-lan/personbil-avensis-verso-7-sits-7036-11409641,2017-11-02,n
1740,https://www.bytbil.com/vastra-gotalands-lan/personbil-tt-1-8t-cab-6775-11409573,2017-11-02,n
1741,https://www.bytbil.com/uppsala-lan/personbil-focus-1-8-16v-flexifuel-125-h-7685-11409590,2017-11-02,n
1742,https://www.bytbil.com/kronobergs-lan/personbil-b-180-se-edition-automat-1036-11409611,2017-11-02,n
1743,https://www.bytbil.com/jonkopings-lan/personbil-micra-ig-t-90-s-s-acenta-5m-t-comfort-pack-1284-11409550,2017-11-02,n
1744,https://www.bytbil.com/stockholms-lan/personbil-qashqai-dig-t-115-acenta-connect-automat-1889-11409643,2017-11-02,n
1745,https://www.bytbil.com/kalmar-lan/personbil-captur-1-2-tce-120hk-2235-11409683,2017-11-02,n
1746,https://www.bytbil.com/kalmar-lan/personbil-asx-1-6-2wd-komfort-2235-11409684,2017-11-02,n
1747,https://www.bytbil.com/stockholms-lan/personbil-cayenne-3-2-v6-250hk-aut-dragkrok-4wd-5597-11409647,2017-11-02,n
1748,https://www.bytbil.com/ostergotlands-lan/personbil-avensis-2-2-besiktfinansgar-bra-6926-11409617,2017-11-02,n
1749,https://www.bytbil.com/stockholms-lan/personbil-f-pace-25d-awd-1146-11409567,2017-11-02,n
1750,https://www.bytbil.com/kronobergs-lan/personbil-golf-sc-1-2-tsi-110hk-1099-11409646,2017-11-02,n
1751,https://www.bytbil.com/jonkopings-lan/personbil-i10-1-0-m5-comfort-2107-11409665,2017-11-02,n
1752,https://www.bytbil.com/vasternorrlands-lan/personbil-range-rover-4-4-v8-vogue-4wd-svensksald-3752-11409531,2017-11-02,n
1753,https://www.bytbil.com/stockholms-lan/personbil-tiguan-2-0-tdi-4motion-177hk-r-line-pano-skinn-6058-11409634,2017-11-02,n
1754,https://www.bytbil.com/jonkopings-lan/personbil-octavia-combi-ambiente-2-0-115hk-7394-11408572,2017-11-02,n
1755,https://www.bytbil.com/jonkopings-lan/personbil-v60-d2-aut-summum-navi-taklucka-nyservad-voc-7486-11409650,2017-11-02,n
1756,https://www.bytbil.com/vastra-gotalands-lan/personbil-c4-grand-picasso-130hk-feel-paket-2261-11409521,2017-11-02,n
1757,https://www.bytbil.com/gavleborgs-lan/personbil-308-sw-1-6-hdi-fap-110hk-1850-11409584,2017-11-02,n
1758,https://www.bytbil.com/stockholms-lan/personbil-qashqai-dig-t-115-tekna-automat-1889-11409615,2017-11-02,n
1759,https://www.bytbil.com/hallands-lan/personbil-9-3-linearplus-spor-disel-8413-11409620,2017-11-02,n
1760,https://www.bytbil.com/stockholms-lan/personbil-xc70-d5-aut-awd-keyless-ocean-race-5597-11409616,2017-11-02,n
1761,https://www.bytbil.com/uppsala-lan/personbil-superb-combi-sportline-tdi-190-dsg-4x4-2631-11409581,2017-11-02,n
1762,https://www.bytbil.com/stockholms-lan/personbil-6-acc-1-agare-nybes-endast-7000mil-7852-11409566,2017-11-02,n
1763,https://www.bytbil.com/gavleborgs-lan/personbil-accent-gs-1-6-bes-2018-10-31-7879-11409475,2017-11-02,n
1764,https://www.bytbil.com/jamtlands-lan/personbil-ceed-sw-1-6-crdi-komfort-2216-11409572,2017-11-02,n
1765,https://www.bytbil.com/stockholms-lan/personbil-vito-vito-113-cdi-w639-136hk-8-sitsig-6759-11409486,2017-11-02,n
1766,https://www.bytbil.com/stockholms-lan/personbil-qashqai-dig-t-115-tekna-automat-1889-11409439,2017-11-02,n
1767,https://www.bytbil.com/hallands-lan/personbil-9-3-vector-sport-8413-11409577,2017-11-02,n
1768,https://www.bytbil.com/stockholms-lan/personbil-freelander-2-td4s-2-2l-fullservad-7149-11409565,2017-11-02,n
1769,https://www.bytbil.com/stockholms-lan/personbil-juke-dig-t-115-n-connecta-navigation-gps-1889-11409580,2017-11-02,n
1770,https://www.bytbil.com/stockholms-lan/personbil-v60-t3-classic-edition-vinterhjul-ingar-1461-11409375,2017-11-02,n
1771,https://www.bytbil.com/stockholms-lan/personbil-cx-5-visionplus-2-2-de-150hk-automat-awd-webasto-2120-11409582,2017-11-02,n
1772,https://www.bytbil.com/norrbottens-lan/personbil-c4-bluehdi-120-feel-5397-11409569,2017-11-02,n
1773,https://www.bytbil.com/uppsala-lan/personbil-4c-coupe-240hk-tct-aut-2655-11409591,2017-11-02,n
1774,https://www.bytbil.com/vastra-gotalands-lan/personbil-e-220d-kombi-teknikpaket-amg-4195-11409558,2017-11-02,n
1775,https://www.bytbil.com/uppsala-lan/personbil-a5-2-0-tdi-177hk-sb-auto-navi-nyservad-6711-11409583,2017-11-02,n
1776,https://www.bytbil.com/ostergotlands-lan/personbil-v70-2-4-finansgar-bradragkrok-6926-11409502,2017-11-02,n
1777,https://www.bytbil.com/norrbottens-lan/personbil-307-griffe-2-0i-136hk-11400-mil-7476-11407837,2017-11-02,n
1778,https://www.bytbil.com/blekinge-lan/personbil-c-220-cdi-amg-dragkrok-vinterhjul-1127-11409442,2017-11-02,n
1779,https://www.bytbil.com/stockholms-lan/personbil-passat-tdi170-dsg-4m-varmare-drag-6633-11409536,2017-11-02,n
1780,https://www.bytbil.com/skane-lan/personbil-x6-m50d-m-sport-3633-11409427,2017-11-02,n
1781,https://www.bytbil.com/uppsala-lan/personbil-mondeo-turnier-2-0-flexifuel-145hk-keyless-7960-11409556,2017-11-02,n
1782,https://www.bytbil.com/norrbottens-lan/personbil-520-i-sedan-8371-11409485,2017-11-02,n
1783,https://www.bytbil.com/kalmar-lan/personbil-9-3-2-8t-xwd-tx-edition-hirsch-performance-1004-11409466,2017-11-02,n
1784,https://www.bytbil.com/stockholms-lan/personbil-v70-d5-215hk-summum-moms-3536-11409574,2017-11-02,n
1785,https://www.bytbil.com/skane-lan/personbil-ix20-1-6-125hk-premium-2629-11409496,2017-11-02,n
1786,https://www.bytbil.com/stockholms-lan/personbil-cx-5-visionplus-2-2-de-150hk-automat-awd-webasto-2120-11409571,2017-11-02,n
1787,https://www.bytbil.com/skane-lan/personbil-passat-sc-gte-laddhybrid-dsg6-executive-drag-4313-11405302,2017-11-02,n
1788,https://www.bytbil.com/stockholms-lan/personbil-s5-333hk-quattro-cab-0kr-kontant-3536-11409557,2017-11-02,n
1789,https://www.bytbil.com/skane-lan/personbil-passat-2-0-tdi-masters-sweden-edition-1-ars-garanti-2515-11409548,2017-11-02,n
1790,https://www.bytbil.com/stockholms-lan/personbil-grand-voyager-2-8-crd-7-sits-stown-go-automat-7852-11409522,2017-11-02,n
1791,https://www.bytbil.com/stockholms-lan/personbil-cx-5-visionplus-2-2-de-150hk-automat-awd-webasto-7446-11409549,2017-11-02,n
1792,https://www.bytbil.com/jonkopings-lan/personbil-a7-3-0-tdi-quattro-tiptronic-5589-11409559,2017-11-02,n
1793,https://www.bytbil.com/stockholms-lan/personbil-ds3-racing-207hk-7293-11409437,2017-11-02,n
1794,https://www.bytbil.com/stockholms-lan/personbil-punto-sald-8075-11409513,2017-11-02,n
1795,https://www.bytbil.com/uppsala-lan/personbil-grand-cherokee-3-0-crd-v6-241hk-limited-auto-6711-11409551,2017-11-02,n
1796,https://www.bytbil.com/orebro-lan/personbil-ceed-1-6-ex-1444-11409510,2017-11-02,n
1797,https://www.bytbil.com/dalarnas-lan/personbil-auris-1-8-hsd-ed-50-drag-1959-11409516,2017-11-02,n
1798,https://www.bytbil.com/skane-lan/personbil-zafira-zafira-enjoy-1-4-turbo-ecotec-140hk-mt6-2750-11409490,2017-11-02,n
1799,https://www.bytbil.com/uppsala-lan/personbil-c5-2-0-hdi-aut-d-varm-drag-7634-11409497,2017-11-02,n
1800,https://www.bytbil.com/stockholms-lan/personbil-yaris-1-5-hsd-5dr-75hk-aut-m-varm-nyservad-6058-11409509,2017-11-02,n
1801,https://www.bytbil.com/orebro-lan/personbil-ibiza-golf-1-6-5-dorr-nybes-2657-11409478,2017-11-02,n
1802,https://www.bytbil.com/norrbottens-lan/personbil-civic-2-0-type-r-gt-320hk-1243-11409491,2017-11-02,n
1803,https://www.bytbil.com/skane-lan/personbil-grand-vitara-2-0i-automat-5600mil-dragkrok-4wd-1597-11409430,2017-11-02,n
1804,https://www.bytbil.com/stockholms-lan/personbil-outlander-phev-fleet-edition-4wd-7446-11409481,2017-11-02,n
1805,https://www.bytbil.com/sodermanlands-lan/personbil-ranger-double-cab-xlt-2-2-tdci-aut-4x4-1932-11409474,2017-11-02,n
1806,https://www.bytbil.com/norrbottens-lan/personbil-i40-1-7-crdi-141hk-aut-kombi-busniess-edition-5397-11409467,2017-11-02,n
1807,https://www.bytbil.com/vastra-gotalands-lan/personbil-c-220-d-4matic-kombi-demo-1611-11409444,2017-11-02,n
1808,https://www.bytbil.com/stockholms-lan/personbil-a4-2-0tfsi-quattro-211hk-aut-skinn-drag-8616-11409465,2017-11-02,n
1809,https://www.bytbil.com/skane-lan/personbil-polo-1-4-1-agare-6500-mil-5702-11409438,2017-11-02,n
1810,https://www.bytbil.com/stockholms-lan/personbil-outlander-phev-fleet-edition-4wd-6662-11409470,2017-11-02,n
1811,https://www.bytbil.com/vastra-gotalands-lan/personbil-kuga-2-0tdci-automat-titanium-163hk-6431-11409431,2017-11-02,n
1812,https://www.bytbil.com/norrbottens-lan/personbil-520-d-touring-8371-11409436,2017-11-02,n
1813,https://www.bytbil.com/jonkopings-lan/personbil-passat-sc-tsi-150-dragpaket-motv-2749mil-1094-11409362,2017-11-02,n
1814,https://www.bytbil.com/stockholms-lan/personbil-x1-xdrive20d-177hk-m-sport-drag-nyservad-8616-11409461,2017-11-02,n
1815,https://www.bytbil.com/norrbottens-lan/personbil-c5-bluehdi-180-aut-tourer-classic-editon-5397-11409405,2017-11-02,n
1816,https://www.bytbil.com/vastmanlands-lan/personbil-v50-170hk-drag-motorvarmare-8623-11409435,2017-11-02,n
